Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [Parasite Line],Compound 1 Name,Compound 1 InChIKey,Compound 1 PubChem CID,Compound 1 Concentration (uM),Compound 1 Mechanism of Action (MoA),Compound 2 Name,Compound 2 InChIKey,Compound 2 PubChem CID,Compound 2 Concentration (uM),Compound 2 Mechanism of Action (MoA),Control Type,Channels,Comment [Image File Path]
190206,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190206_asexual_withGFP/NDExp_WellB02_Point0000_Seq0000.nd2
190904,D4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD04_Point0000_Seq1152.nd2
190904,D11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD11_Point0000_Seq0928.nd2
190904,F11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF11_Point0000_Seq1568.nd2
190904,G4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG04_Point0000_Seq1952.nd2
190904,G8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG08_Point0000_Seq2080.nd2
190129,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB02_Point0000_Seq0000.nd2
190129,B3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB03_Point0000_Seq0032.nd2
190129,B4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB04_Point0000_Seq0064.nd2
190129,B5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB05_Point0000_Seq0096.nd2
190129,B6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB06_Point0000_Seq0128.nd2
190129,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB07_Point0000_Seq0160.nd2
190129,B8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB08_Point0000_Seq0192.nd2
190129,B9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB09_Point0000_Seq0224.nd2
190129,B10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB10_Point0000_Seq0256.nd2
190129,B11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellB11_Point0000_Seq0288.nd2
190129,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC02_Point0000_Seq0608.nd2
190129,C3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC03_Point0000_Seq0576.nd2
190129,C4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC04_Point0000_Seq0544.nd2
190129,C5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC05_Point0000_Seq0512.nd2
190129,C6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC06_Point0000_Seq0480.nd2
190129,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC07_Point0000_Seq0448.nd2
190129,C8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC08_Point0000_Seq0416.nd2
190129,C9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC09_Point0000_Seq0384.nd2
190129,C10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC10_Point0000_Seq0352.nd2
190129,C11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellC11_Point0000_Seq0320.nd2
190129,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE02_Point0000_Seq0000.nd2
190129,E3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE03_Point0000_Seq0032.nd2
190129,E4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE04_Point0000_Seq0064.nd2
190129,E5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE05_Point0000_Seq0096.nd2
190129,E6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE06_Point0000_Seq0128.nd2
190129,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE07_Point0000_Seq0160.nd2
190129,E8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE08_Point0000_Seq0192.nd2
190129,E9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE09_Point0000_Seq0224.nd2
190129,E10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE10_Point0000_Seq0256.nd2
190129,E11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,,,,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190129_asexual_withGFP/NDExp_WellE11_Point0000_Seq0288.nd2
190904,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Antimycin A,UIFFUZWRFRDZJC-SBOOETFBSA-N,14957,2.186000109,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB07_Point0000_Seq0416.nd2
190904,D5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Antimycin A,UIFFUZWRFRDZJC-SBOOETFBSA-N,14957,2.186000109,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD05_Point0000_Seq1120.nd2
190904,G3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Antimycin A,UIFFUZWRFRDZJC-SBOOETFBSA-N,14957,2.186000109,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG03_Point0000_Seq1920.nd2
190904,B3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Antimycin A,UIFFUZWRFRDZJC-SBOOETFBSA-N,14957,20,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB03_Point0000_Seq0544.nd2
190904,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Antimycin A,UIFFUZWRFRDZJC-SBOOETFBSA-N,14957,20,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE02_Point0000_Seq1248.nd2
190904,F9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Antimycin A,UIFFUZWRFRDZJC-SBOOETFBSA-N,14957,20,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF09_Point0000_Seq1632.nd2
190904,A2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.001,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.002,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellA02_Point0000_Seq0000.nd2
190904,A3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.001,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.002,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellA03_Point0000_Seq0032.nd2
190904,A4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.001,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.002,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellA04_Point0000_Seq0064.nd2
190904,C3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00027,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC03_Point0000_Seq0640.nd2
190904,C6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00027,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC06_Point0000_Seq0736.nd2
190904,C9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00027,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC09_Point0000_Seq0832.nd2
190904,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.0027,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC07_Point0000_Seq0768.nd2
190904,C10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.0027,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC10_Point0000_Seq0864.nd2
190904,F10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.0027,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF10_Point0000_Seq1600.nd2
190904,B5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.002,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB05_Point0000_Seq0480.nd2
190904,D6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.002,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD06_Point0000_Seq1088.nd2
190904,D9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.002,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD09_Point0000_Seq0992.nd2
190904,B11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB11_Point0000_Seq0288.nd2
190904,D10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD10_Point0000_Seq0960.nd2
190904,F5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF05_Point0000_Seq1760.nd2
190904,D7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Oligomycin A,MNULEGDCPYONBU-WMBHJXFZSA-N,5281899,0.111000001,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD07_Point0000_Seq1056.nd2
190904,E4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Oligomycin A,MNULEGDCPYONBU-WMBHJXFZSA-N,5281899,0.111000001,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE04_Point0000_Seq1312.nd2
190904,G2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Oligomycin A,MNULEGDCPYONBU-WMBHJXFZSA-N,5281899,0.111000001,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG02_Point0000_Seq1888.nd2
190904,E10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Oligomycin A,MNULEGDCPYONBU-WMBHJXFZSA-N,5281899,1.110000014,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE10_Point0000_Seq1504.nd2
190904,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Oligomycin A,MNULEGDCPYONBU-WMBHJXFZSA-N,5281899,1.110000014,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF02_Point0000_Seq1856.nd2
190904,F3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Oligomycin A,MNULEGDCPYONBU-WMBHJXFZSA-N,5281899,1.110000014,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF03_Point0000_Seq1824.nd2
190904,B6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Plumbagin,VCMMXZQDRFWYSE-UHFFFAOYSA-N,10205,0.270000011,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB06_Point0000_Seq0448.nd2
190904,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Plumbagin,VCMMXZQDRFWYSE-UHFFFAOYSA-N,10205,0.270000011,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG07_Point0000_Seq2048.nd2
190904,G11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Plumbagin,VCMMXZQDRFWYSE-UHFFFAOYSA-N,10205,0.270000011,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG11_Point0000_Seq2176.nd2
190904,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Plumbagin,VCMMXZQDRFWYSE-UHFFFAOYSA-N,10205,2.700000048,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB02_Point0000_Seq0576.nd2
190904,B10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Plumbagin,VCMMXZQDRFWYSE-UHFFFAOYSA-N,10205,2.700000048,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB10_Point0000_Seq0320.nd2
190904,G9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Plumbagin,VCMMXZQDRFWYSE-UHFFFAOYSA-N,10205,2.700000048,mitochondrial inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG09_Point0000_Seq2112.nd2
190904,B4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123791,XKNNIAFPEXKPSJ-UHFFFAOYSA-N,2810089,0.970000029,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB04_Point0000_Seq0512.nd2
190904,C5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123791,XKNNIAFPEXKPSJ-UHFFFAOYSA-N,2810089,0.970000029,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC05_Point0000_Seq0704.nd2
190904,G5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123791,XKNNIAFPEXKPSJ-UHFFFAOYSA-N,2810089,0.970000029,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG05_Point0000_Seq1984.nd2
190904,D3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123791,XKNNIAFPEXKPSJ-UHFFFAOYSA-N,2810089,9.699999809,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD03_Point0000_Seq1184.nd2
